,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,0_na,1_na,2_na
1137,0.17647058823529413,0.75,0.23445244149916086,0.3013210695201959,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.2727272727272727,0.2,1.0,0.75,0.2,0.4444444444444445,0.875,0.02173913043478315,0.7666666666666657,0.0,0.0,0.9,0.8,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.5889641222060149,0.21918445382434948,1.0,0.75,0.0,1.0,0.3337759276927579,0.8024013202805302,0.0,0.39612700067908063,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.0,0.0,0.7272727272727266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996391193140893,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,1.0,0.0,0.0
1365,0.2352941176470588,1.0,0.316439484629012,0.33366877351280183,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.8636363636363636,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.9275362318840585,0.8333333333333357,0.0,0.0,0.9,0.8,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.5144036158673888,0.6666666666666666,0.0,0.3559154546750548,0.2262101116792645,1.0,1.0,1.0,1.0,0.3502433175993992,0.9254844314230457,0.0,0.571456841543867,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.0,0.8,0.9090909090909065,0.6666666666666666,0.5,0.5311744508510148,0.75,1.0,1.0,0.0,0.7125235782937991,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.75,0.0,0.0,1.0
654,0.0,0.75,0.40856046002829566,0.39766594863776605,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.625,0.8913043478260878,0.75,0.5,0.0,0.4,0.30000000000000004,0.5,0.954926577696488,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,1.0,1.0,0.719779407358214,0.6666666666666666,0.0,0.4310741296027163,0.45680312991241373,1.0,1.0,1.0,1.0,0.7103911841898318,0.0,0.0,0.6537644531728599,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.8636363636363633,1.0,0.75,0.646202912991646,0.75,1.0,1.0,0.8486663953806217,0.5952041835243586,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
988,0.2352941176470588,0.75,0.316439484629012,0.42553981210824354,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.6363636363636364,0.4,1.0,0.75,1.0,0.5555555555555556,0.625,0.7536231884057969,0.43333333333333,0.0,0.0,0.7000000000000001,0.7000000000000001,0.5,0.897413429967874,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.3490674350608487,0.6666666666666666,0.0,0.5555509854611393,0.23315848609616208,1.0,0.5,1.0,1.0,0.4717531662799828,0.9307204505355904,0.0,0.6396075126024041,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6000000000000001,0.8,0.6909090909090878,1.0,0.5,0.4552987189906488,0.75,1.0,1.0,0.0,0.8509473036792539,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,1.0
243,0.8235294117647058,0.75,0.33972649461273347,0.40362197375184106,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.4,1.0,1.0,1.0,0.5555555555555556,0.625,0.7826086956521738,0.5,0.0,0.0,0.7000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.5289739956691729,0.1862662373814441,1.0,0.5,1.0,1.0,0.2483964095418706,0.8911709065866443,0.0,0.45865872006494446,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.7272727272727266,0.6666666666666666,0.25,0.2650377506264727,0.75,1.0,1.0,0.0,0.5179769483145107,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
1342,0.2352941176470588,0.75,0.316439484629012,0.37684597628306193,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6818181818181819,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.9420289855072461,0.8666666666666671,0.0,0.0,0.9,0.8,0.5,0.838586640012523,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.7500155110453985,0.3167710963678885,1.0,1.0,1.0,1.0,0.5242292333513068,0.9280446138850982,0.0,0.6630041276564471,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.9272727272727259,0.6666666666666666,0.5,0.5204769109214153,0.75,1.0,1.0,0.8230372384764055,0.6966562299028956,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75,0.0,0.0,1.0
1057,0.2352941176470588,0.75,0.316439484629012,0.6041910868048852,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.6666666666666665,0.625,0.8840579710144922,0.7333333333333343,0.0,0.0,0.5,0.6000000000000001,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.531647984947828,0.6666666666666666,0.0,0.41257425860101526,0.2580994638199103,1.0,1.0,1.0,1.0,0.42112407321476075,0.9266210148416256,0.0,0.6067968044066655,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,1.0,0.8545454545454518,1.0,0.5,0.3966720864141146,0.75,1.0,1.0,0.8062403366604709,0.7158532386040257,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.6666666666666666,0.75,0.0,0.0,1.0
1418,0.0,0.75,0.3211742755196545,0.3732781024213574,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.6594202898550723,0.21666666666666856,0.0,0.0,0.5,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.176973206408197,0.3333333333333333,0.9999925019717947,0.33362317116713625,0.290888140798694,1.0,0.5,1.0,1.0,0.4804898415141043,0.0,0.0,0.43675844567878147,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.0,0.4,0.5636363636363626,0.3333333333333333,0.25,0.3014316899590409,0.75,1.0,1.0,0.0,0.698495906998051,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.75,0.0,0.0,0.0
1023,0.588235294117647,0.75,0.16929058795972493,0.1692230876998972,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.5454545454545454,0.4,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.9637681159420293,0.93333333333333,0.0,0.0,0.9,0.8,0.5,0.5632810972921576,0.6666666666666666,1.0,1.0,0.75,1.0,0.25,1.0,0.1457106666338929,0.6666666666666666,0.0,0.7628672419377347,0.32799175511997514,1.0,1.0,1.0,1.0,0.5837819445771265,0.0,0.0,0.5335853780219989,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.9545454545454533,1.0,0.5,0.37531259684955226,0.75,1.0,1.0,0.7968468319767963,0.46677411278184167,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
810,0.0,0.75,0.35325697179678817,0.39206129314840577,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.625,0.7391304347826093,0.8166666666666629,0.5,0.0,0.5,0.6000000000000001,0.5,0.7996186247329801,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.5490404999675775,0.5,0.9999304990003403,0.0,0.27111505880642106,1.0,0.25,1.0,1.0,0.5315130818859284,0.0,0.0,0.4844530218521914,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.3333333333333333,0.4,0.8,0.672727272727272,0.6666666666666666,0.5,0.40867203767085397,0.75,1.0,1.0,0.8628887845311923,0.0,0.0,0.0,0.0,0.8780487804878049,1.0,0.75,1.0,0.0,0.0,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
1384,0.17647058823529413,0.75,0.26670113817607843,0.370222630374861,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.2272727272727273,0.4,1.0,0.75,0.2,0.5555555555555556,0.5,0.4855072463768124,0.0,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.5,0.5,0.3812318384394277,0.6666666666666666,0.0,0.40047498117742725,0.17151595542058418,1.0,0.5,1.0,1.0,0.29076081171885365,0.8861184778489805,0.0,0.47038762169028514,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.0,0.4,0.35454545454545183,0.3333333333333333,0.25,0.2588760081258997,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8181818181818182,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
626,0.0,0.75,0.316439484629012,0.4302656681941004,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.6376811594202909,0.46666666666666856,0.5,0.0,0.30000000000000004,0.2,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.6574367692250717,0.25907879611342355,1.0,0.5,1.0,1.0,0.5627183515563438,0.0,0.0,0.5137522556261487,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.5,0.3333333333333333,0.6000000000000001,0.8,0.5454545454545432,0.6666666666666666,0.25,0.263500059637397,0.75,1.0,1.0,0.0,0.0,0.9955149822048689,0.0,0.0,0.0,0.0,0.25,0.5,0.9999999999982487,0.6363636363636364,0.25,0.6666666666666666,0.75,0.0,0.0,1.0
813,0.0,0.75,0.33972649461273347,0.38445120865921256,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.625,0.6231884057971016,0.13333333333333286,0.0,0.0,0.4,0.30000000000000004,0.5,0.880993380251936,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.5350870230044557,0.6666666666666666,0.0,0.6084784443764955,0.34509988121095686,1.0,0.75,1.0,1.0,0.5679706661837853,0.0,0.0,0.5186935022972791,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.0,0.0,0.8,0.5272727272727273,0.6666666666666666,0.25,0.27498938186477934,0.75,1.0,1.0,0.0,0.0,0.9998531311152414,0.0,0.0,0.0,0.0,1.0,0.5,0.9999999999962177,0.2727272727272727,0.25,0.0,0.75,0.0,0.0,0.0
839,0.17647058823529413,0.75,0.316439484629012,0.4209795969292244,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.2272727272727273,0.4,1.0,0.75,0.2,0.4444444444444445,0.625,0.5362318840579707,0.75,0.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.4532063306630213,0.6666666666666666,0.0,0.4326202820483772,0.21668556882628612,1.0,1.0,1.0,1.0,0.32778432819918335,0.8613374039709087,0.0,0.45367875919621936,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.0,0.4,0.418181818181818,0.3333333333333333,0.25,0.2275979824531343,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
370,0.2352941176470588,0.75,0.316439484629012,0.3490433815611966,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.5909090909090909,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.9275362318840585,0.8333333333333357,0.0,0.0,0.9,0.8,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.6492275030412186,0.2541687126188188,1.0,1.0,1.0,1.0,0.41082320962323116,0.9082674730591287,0.0,0.5693383216244408,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.9090909090909065,0.6666666666666666,0.5,0.3917095366813438,0.75,1.0,1.0,0.7394155068051755,0.573283309005872,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.75,0.0,0.0,1.0
54,0.3529411764705882,0.75,0.26670113817607843,0.3240095426518915,1.0,1.0,0.0,0.0,1.0,0.25,0.5,0.36363636363636365,0.4,1.0,0.75,0.8,0.4444444444444445,0.5,0.6014492753623184,0.0833333333333357,0.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.4655565076680887,0.6666666666666666,0.0,0.0,0.12965926765479757,1.0,0.5,1.0,1.0,0.5459318651961859,0.0,0.0,0.4979787986245251,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.5,0.3333333333333333,0.6000000000000001,0.4,0.5636363636363626,0.3333333333333333,0.5,0.4697105869651819,0.75,1.0,1.0,0.0,0.6083429447952322,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.09090909090909091,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
534,0.2352941176470588,0.75,0.33514481072095104,0.3701370758193118,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.5909090909090909,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.9565217391304355,0.8999999999999986,0.0,0.0,0.9,0.8,0.25,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,0.8333333333333333,0.0,0.6666666666666666,0.0,0.5614002385098384,0.20381825080661709,1.0,1.0,1.0,1.0,0.29573295128634447,0.9077511012097912,0.0,0.5117561960850451,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.9454545454545453,1.0,0.5,0.3508018768729425,0.75,1.0,1.0,0.7394155068051755,0.5524658489915844,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
785,0.0,0.75,0.316439484629012,0.3852453832583515,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6363636363636364,0.2,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.6884057971014492,0.28333333333333144,0.0,0.0,0.8,0.2,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.40751343868922674,0.5,0.9999774093887289,0.46950025417440294,0.33265623241336095,1.0,0.5,1.0,1.0,0.5409083588079999,0.0,0.0,0.49326402158069904,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.6090909090909093,0.3333333333333333,0.5,0.3895788227467147,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.9999957866494931,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.75,0.6666666666666666,0.75,0.0,0.0,1.0
312,1.0,0.25,0.29213974805116555,0.34124643463128634,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.13636363636363635,0.0,1.0,0.0,0.2,0.4444444444444445,0.75,0.4855072463768124,0.0,0.0,0.0,0.4,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.5,0.5,0.5067107383261471,0.6666666666666666,0.0,0.3590700207221429,0.22188012396938578,1.0,0.5,1.0,1.0,0.34015918651861693,0.8332953874115305,0.0,0.4286179523533004,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.8,0.4,0.35454545454545183,0.3333333333333333,0.5,0.3558759312615811,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.9999983019751929,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
1174,0.2941176470588235,0.75,0.36210569532467723,0.4876451725309344,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.7727272727272727,0.4,1.0,0.75,1.0,0.5555555555555556,0.875,0.43478260869565233,0.0,0.0,0.0,0.30000000000000004,0.2,0.25,0.0,0.3333333333333333,1.0,0.25,0.75,0.75,0.25,0.5,0.5055004781296689,0.6666666666666666,0.0,0.44925039377839515,0.2539716048948818,1.0,0.5,1.0,1.0,0.48902155624015087,0.9529124299634695,0.0,0.6905572476292704,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5833333333333334,1.0,0.3333333333333333,0.8,0.4,0.29090909090908923,0.3333333333333333,0.5,0.3192927337118341,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
109,0.0,0.75,0.4630654616944202,0.42071486423728344,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.625,0.7608695652173925,0.45000000000000284,0.5,0.0,0.7000000000000001,0.7000000000000001,0.5,0.9330747948354142,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,0.3333333333333333,0.5591083271431682,0.6666666666666666,0.0,0.707812079732627,0.4137414950606955,1.0,1.0,1.0,1.0,0.659911688459186,0.0,0.0,0.6056486501404634,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.6999999999999993,0.6666666666666666,0.5,0.45185371475683633,0.75,1.0,1.0,0.0,0.7513524986486326,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0
430,0.8235294117647058,0.25,0.0,0.04821876932233582,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.045454545454545456,0.4,1.0,0.25,1.0,0.5555555555555556,0.5,0.7173913043478262,0.3500000000000014,0.0,0.0,0.5,0.6000000000000001,0.5,0.8771640865464977,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.46667330720843664,0.6666666666666666,0.0,0.20560875502564868,0.15370990030793216,1.0,0.5,1.0,1.0,0.1466683542846159,0.8761469611838579,0.0,0.38447660958180097,0.0,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.0,0.4,0.6454545454545446,0.3333333333333333,0.25,0.24646194890295647,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.0,0.0,0.0,0.0,0.0
100,0.0,0.75,0.316439484629012,0.4007305453630453,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.75,0.7608695652173925,0.8500000000000014,0.0,0.0,0.7000000000000001,0.7000000000000001,0.5,0.6567584003215132,0.3333333333333333,1.0,1.0,0.5,0.75,0.5,0.6666666666666666,0.6525419444518991,0.6666666666666666,0.0,0.4295219827151892,0.37433318826034184,1.0,0.75,1.0,1.0,0.6092990468698696,0.0,0.0,0.5576727817696152,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.6666666666666666,0.6000000000000001,0.8,0.6999999999999993,0.6666666666666666,0.5,0.405855033111674,0.75,1.0,1.0,0.8062403366604709,0.6571583463796469,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,1.0,0.6666666666666666,0.75,0.0,0.0,1.0
513,0.0,0.75,0.3211742755196545,0.37291984466935607,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4090909090909091,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.804347826086957,0.5499999999999972,0.0,0.0,0.9,0.8,0.25,0.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.75,0.25,0.6666666666666666,0.446705236110861,0.6666666666666666,0.0,0.5770585154524844,0.27954166717771006,1.0,0.5,1.0,1.0,0.4585948538360793,0.0,0.0,0.416371937087495,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.0,0.8,0.754545454545454,0.3333333333333333,0.5,0.40867203767085397,0.75,1.0,1.0,0.763182329605916,0.0,0.9995624784028198,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1190,1.0,0.75,0.316439484629012,0.6200577577631016,1.0,1.0,0.0,0.6666666666666666,1.0,0.25,0.5,0.4090909090909091,0.4,1.0,0.0,0.6000000000000001,0.3333333333333333,0.375,0.6449275362318847,0.4166666666666643,0.0,0.0,0.4,0.30000000000000004,1.0,0.838586640012523,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.75,0.3333333333333333,0.6460778088228747,0.6666666666666666,0.0,0.19876964140002695,0.310373624970932,1.0,1.0,1.0,1.0,0.6120765576203376,0.0,0.0,0.5602987152795841,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.2,0.6818181818181799,1.0,1.0,0.9634978049241938,0.75,1.0,1.0,0.9233862096037171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75,0.0,0.0,1.0
266,0.2352941176470588,0.75,0.316439484629012,0.4114963260426718,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,0.0,0.5909090909090909,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.9057971014492754,0.7833333333333314,0.0,0.0,0.9,0.8,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.75,1.0,0.5612054563257172,0.6666666666666666,0.0,0.19643666692562772,0.22373950433426196,1.0,0.75,1.0,1.0,0.344514693128075,0.9080096936072517,0.0,0.5352278546521981,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.6000000000000001,0.8,0.8818181818181792,1.0,0.5,0.3580460253496831,0.75,1.0,1.0,0.7326745385742929,0.6728260660992409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
1290,0.3529411764705882,0.75,0.316439484629012,0.4563892734392606,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.8,0.4444444444444445,0.75,0.6666666666666679,0.23333333333333428,0.5,0.0,0.30000000000000004,0.6000000000000001,0.5,0.7854145694363996,0.3333333333333333,1.0,1.0,0.5,0.75,0.75,1.0,0.6217037922026905,0.6666666666666666,0.0,0.24818868016038848,0.29238894724549275,1.0,0.5,1.0,1.0,0.4831363749922437,0.0,0.0,0.4392258896046187,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.581818181818182,0.6666666666666666,0.5,0.40867203767085397,0.75,1.0,1.0,0.8438671122679222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75,0.0,0.0,1.0
296,0.17647058823529413,0.25,0.33972649461273347,0.4507510760894416,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.09090909090909091,0.4,1.0,0.75,0.2,0.4444444444444445,0.5,0.5652173913043477,0.0,0.0,0.0,0.30000000000000004,0.2,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.4785396739804342,0.6666666666666666,0.0,0.4690290873464662,0.24564264908203,1.0,0.5,1.0,0.6666666666666666,0.3931255623746114,0.8997323418973109,0.0,0.5460619669911779,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.0,0.8,0.45454545454545325,0.3333333333333333,0.25,0.26041920344849795,0.75,1.0,1.0,0.8734464135110236,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
